ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45787150,9095,1529,0,30,1995,1,1,5,1.8,61000,4,1,2,0,0,1,2
45809136,30906,503,7,145,2012,3,1,5,1.5,41620,4,0,1,1,0,15,4
45452876,21012,940.695652173913,7,680,2012,4,0,1,2.2,285000,4,1,1,1,0,14,6
45765259,40,1500.5,7,583,2008,4,1,4,2,150000,8,0,0,1,0,7,0
45804830,9722,702,1,162,2009,3,0,5,1.4,99500,4,1,1,1,0,1,8
45801754,29166,1434.33333333333,6,335,2009,9,1,1,2.2,198000,4,0,2,1,0,1,8
45802256,36968,777,4,526,2014,7,1,1,2.5,139905,4,0,1,1,0,12,4
45814817,6586,1055,7,535,2013,4,1,5,3.5,214480,6,0,1,1,0,14,12
45779087,16935,529.21686746988,3,560,2011,9,1,2,1.3,155000,4,3,1,1,0,11,8
45714758,34497,1329.79585953434,5,554,2011,0,1,5,3.5,144000,6,2,2,0,0,1,8
45776482,65858,656,7,157,2017,9,1,2,2.5,36800,4,2,1,1,0,1,12
45810398,21395,629,1,639,2015,4,1,1,1.6,138541,4,0,1,1,0,12,4
45793463,7213,1282,1,289,2007,4,1,1,2,71294,4,0,1,1,0,14,4
44309251,13172,1429.8433516297,6,169,2006,3,1,5,2,161000,4,3,1,1,0,12,8
45776065,19130,612.4,2,448,2018,3,0,5,1.6,12800,4,0,1,1,0,2,4
45590039,9722,761,7,643,2010,9,0,2,1.8,260000,4,0,1,1,0,12,6
45809807,13987,640,1,317,2013,9,1,1,2,184124,4,0,1,1,0,1,4
45814019,26657,940.695652173913,7,680,2012,4,0,5,2.5,198400,4,0,0,1,0,6,10
45732915,7840,707,4,748,2011,9,1,4,2,75507,4,0,1,1,0,12,4
45811602,862,1360,6,492,2013,4,1,5,4.6,119635,8,0,0,1,0,12,12
45764114,6115,1429.8433516297,6,234,1999,9,1,5,2,254000,4,1,2,1,0,12,6
45764464,627,1750,7,535,2008,9,1,2,3.3,277405,6,0,0,1,0,7,12
45792590,38574,2606,0,591,2006,9,1,5,2,70000,10,2,2,1,0,1,12
45806444,9565,978,7,298,2019,9,1,5,1.8,6032,4,0,1,1,0,2,12
45609673,68994,1078.53623188406,6,605,2012,4,1,1,3,123000,6,2,0,1,0,1,12
45803208,19914,431,4,748,2016,9,1,2,2,251768,4,0,1,1,0,14,4
45753701,8467,819.6,3,293,2004,3,0,4,1.7,150000,4,3,1,1,1,5,4
45773208,627,562,1,317,2015,9,1,5,1.4,0,4,0,1,1,0,12,12
45640812,18817,609,7,268,2018,9,1,2,2.5,35058,4,0,1,1,0,14,12
45802523,41917,694,4,733,2014,4,1,1,2.2,188679,4,0,1,1,0,14,4
45707464,22894,781,7,279,2012,9,1,2,2.5,169600,4,0,1,1,0,1,12
43164853,4500,970.867153989687,2,629,1998,2,0,1,1.8,123654,4,1,1,1,0,6,0
45797211,21442,707,4,522,2011,1,1,5,2,134000,4,0,1,1,0,1,4
45764939,862,2455,5,517,2008,4,1,5,2,263190,8,0,0,1,0,14,0
45410118,14069,1500.5,7,583,2017,4,0,1,3,33000,6,2,0,1,0,7,12
45617827,1725,1172,6,361,2011,9,1,1,3.5,132630,6,0,2,1,0,12,12
45295332,26657,394,7,268,2014,9,1,2,2.5,85000,4,2,1,1,0,14,12
45816565,17876,1211,6,204,2010,9,1,5,3,11000,6,2,0,1,0,14,12
45803095,37564,765,4,733,2015,4,1,1,2,150000,4,0,1,1,0,2,4
45741948,30734,585,6,191,2013,9,1,5,1.8,120000,4,2,2,1,0,14,12
45682228,16778,1024,7,268,2010,9,0,5,2.5,224000,8,2,1,1,0,14,12
45770276,11290,1855,3,787,2005,7,0,4,2,162000,4,0,0,2,1,0,2
45629940,3763,640,2,465,2013,9,1,2,2,320554,4,0,1,1,0,14,0
45801178,9377,1553.57142857143,6,177,2001,9,0,5,2,210000,4,1,1,1,0,2,0
44460793,7683,1429.8433516297,6,602,1998,4,1,0,3.2,196137,6,2,0,1,0,6,5
45803384,13172,891,4,748,2016,9,1,4,2,450383,4,0,1,1,0,8,4
45787519,2822,862,0,73,1990,9,0,5,2,111111,6,1,2,1,0,6,2
45803995,21169,639,4,817,2014,4,1,1,2,38955,4,0,1,1,0,12,4
45803276,10036,639,4,748,2014,9,1,4,2,353049,4,0,1,1,0,12,4
45770060,9722,1429.8433516297,6,357,2001,9,1,5,3.2,218000,6,2,2,1,0,1,8
45654357,1882,382,4,748,2014,9,1,2,2.4,247835,4,0,1,1,0,1,0
45792166,3293,1273,7,157,2015,9,1,5,3.5,237178,6,0,1,1,0,2,12
45653782,314,1399,5,701,2010,4,1,2,3.5,382746,6,0,0,1,0,12,12
45808782,14113,888.488372093023,7,643,2008,9,0,5,1.5,142400,4,0,1,1,0,2,8
45810086,60897,690,3,293,2016,9,1,5,1.5,25439,4,0,1,1,0,7,4
45656631,784,448,3,560,2012,3,1,2,1.3,321269,4,0,1,1,0,11,0
45759510,18817,586,7,643,2012,9,0,2,1.8,60000,4,3,1,1,0,1,0
45803709,23129,639,4,817,2014,4,1,1,2,191826,4,0,1,1,0,12,4
45797130,14454,583,4,387,2011,9,1,5,1.6,127500,4,0,1,1,0,14,4
45811568,15053,1429.8433516297,6,200,2006,9,1,5,3,135000,6,2,0,1,0,1,10
45766571,314,1172,6,361,2011,9,1,1,3.5,132630,6,0,2,1,0,12,12
45733333,9722,765,4,748,2015,9,1,4,2,386257,4,0,1,1,0,8,4
45784566,22580,475,1,853,2012,9,1,6,1.4,140000,4,0,1,1,0,4,12
45803304,14279,891,4,748,2016,9,1,4,2,37898,4,0,1,1,0,12,4
45808915,29489,831,1,162,2017,9,1,5,1.6,47504,4,0,1,1,0,14,4
45809775,57507,1017,3,293,2017,1,1,5,2,16352,4,0,1,1,0,12,4
45504346,14113,475,1,317,2012,9,0,5,1.4,100280,4,2,1,1,0,14,8
45768643,48610,1690.85714285714,6,769,2008,6,1,1,2.2,300000,4,2,2,1,0,14,6
45769297,470,2225,5,516,2017,4,1,5,4.6,69918,8,0,0,1,0,14,0
45730681,22894,779,7,157,2013,9,1,2,2.5,320899,4,0,1,1,0,12,12
45653537,470,1018,6,605,2011,4,1,1,3,275862,6,0,0,1,0,12,12
45488997,25000,1296,7,70,2006,4,0,0,4,155000,6,0,0,1,0,1,10
45768862,188,831,4,748,2011,9,1,5,2.4,233938,4,0,1,1,0,1,12
45792901,13799,888.488372093023,7,643,2008,3,0,2,1.5,150000,4,0,1,1,0,7,8
45471355,11604,761,7,643,2010,3,1,2,1.8,155126,4,0,1,1,0,5,8
45656580,941,308,7,643,2014,3,1,2,1.8,270410,4,0,1,1,0,14,12
45730918,16756,836,4,522,2010,1,1,5,2,191263,4,0,1,1,0,14,4
45766622,706,1399,6,361,2010,9,1,1,3.5,205968,6,0,0,1,0,14,12
45668860,11290,586,5,258,2012,3,1,2,1.8,146000,4,0,1,1,0,14,12
45782184,12231,586,5,258,2012,3,1,2,1.8,136194,4,2,1,1,0,12,12
45791563,15053,582.788167938931,7,643,2010,3,1,4,1.8,260000,4,2,1,1,0,1,10
45602361,36,832.188679245283,2,409,2007,4,0,2,2.3,260000,4,0,0,1,0,14,8
45642022,9722,609,7,268,2018,9,1,2,2.5,127515,4,0,1,1,0,1,12
45669156,14740,1429.8433516297,6,602,2000,4,1,4,3.2,165500,6,2,0,1,0,1,8
45769463,6429,749,4,817,2014,4,1,5,2.4,0,4,0,1,1,0,12,0
45656415,188,585,7,643,2013,3,1,2,1.8,101552,4,0,1,1,0,2,12
45780897,17249,673.483990147783,4,387,2011,9,0,5,1.8,74900,4,0,1,1,0,1,10
45719357,13799,753,4,748,2012,9,0,5,2.4,142000,4,2,1,1,0,13,12
43135982,19130,697,7,643,2015,3,0,5,1.8,98483,4,0,1,1,0,14,8
45810055,28225,501,7,145,2014,3,1,5,1.5,56000,4,0,1,1,0,1,4
45797248,11613,1750,4,522,2008,9,1,5,3.3,140100,4,0,1,1,0,1,4
45792638,15681,1429.8433516297,6,357,2003,9,1,1,3.2,300000,6,2,2,1,0,12,8
45813352,16621,1994.5,3,312,2004,4,0,5,2.4,175000,4,0,0,1,0,7,0
45816576,706,585,4,387,2013,9,1,5,1.8,133363,4,0,1,1,0,12,12
45648190,11133,394,7,268,2014,9,1,2,2.5,179381,4,0,1,1,0,1,12
45808914,14069,1714,2,421,2017,4,1,5,3.5,52029,4,0,1,1,0,14,4
45274401,42337,639,0,84,2014,9,1,5,2,10000,12,0,2,1,0,14,12
45434877,27911,540.146341463415,5,258,2013,3,1,2,1.8,67000,4,0,1,1,0,0,12
45803494,9252,765,4,748,2015,9,1,4,2,540833,4,0,1,1,0,8,4
45809161,27770,639,1,289,2014,4,1,1,2,165000,4,0,1,1,0,1,4
45803555,14959,836,4,748,2010,9,1,5,2,127347,4,0,1,1,0,1,4
43049844,27284,1507.30769230769,6,837,2007,7,0,1,2.2,26000,4,0,2,1,0,14,2
45803069,56513,891,4,733,2016,4,1,1,2,89316,4,0,1,1,0,1,4
45766503,1568,1172,6,361,2011,1,1,1,3.5,226251,6,0,2,0,0,1,12
45087536,18503,761,7,643,2010,9,1,2,1.8,160000,4,3,1,1,0,7,8
45787143,19817,529.21686746988,3,560,2013,1,0,2,1.3,126000,4,0,1,1,0,2,8
45348513,31047,1399,6,361,2010,9,1,5,3.5,85000,6,2,2,1,0,1,12
44633171,47669,1101.54054054054,7,220,2018,4,0,5,2,25000,4,2,1,1,0,7,8
45810077,19306,503,7,145,2012,3,1,5,1.5,68000,4,0,1,1,0,2,4
45809720,19444,530,4,400,2013,3,1,1,1.6,122000,4,2,1,1,0,14,6
45804630,38894,770,4,817,2016,4,1,1,1.7,96618,4,0,1,1,0,7,4
45769382,392,831,4,817,2011,4,1,5,2.4,179746,4,0,1,1,0,14,0
45636961,157,640,2,465,2013,9,1,2,2,339920,4,0,1,1,0,14,0
45635230,11133,394,7,268,2014,9,1,2,2.5,179381,4,0,1,1,0,1,12
45797909,18240,583,4,387,2011,9,1,5,1.6,154900,4,0,1,1,0,14,4
45772395,1019,831,4,387,2017,9,1,5,1.6,25635,4,0,1,1,0,1,12
45815309,35124,2909,7,822,2019,8,1,5,2,34059,8,0,2,1,0,12,12
45809959,42171,501,7,145,2014,3,1,5,1.5,38161,4,0,1,1,0,1,4
45810204,13877,751,1,620,2013,9,1,5,2.4,226233,4,0,1,1,0,14,4
45801983,18503,730,4,387,2016,9,1,4,1.6,30312,4,0,1,1,0,7,4
45772413,12388,1399,6,361,2010,9,1,1,3.5,189530,6,0,0,1,0,1,12
45789644,45473,1269,0,891,2009,4,1,5,3,170000,6,2,0,1,0,2,10
45610985,13485,826.666666666667,0,867,2004,4,1,5,2.5,164000,6,2,0,1,0,1,8
45798503,26657,673.483990147783,4,387,2016,9,0,5,2,128965,4,2,1,1,0,14,12
44826950,17249,612.4,2,448,2017,3,0,5,1.6,52000,4,0,1,1,0,1,8
45720469,20385,872.02838865217,7,661,2012,3,0,5,1.8,210000,4,0,1,1,0,14,0
45768484,22580,1172,7,535,2011,4,1,5,3.5,368064,6,0,0,1,0,7,12
45732353,39389,639,4,733,2014,4,1,1,2,80186,4,0,1,1,0,2,4
45808404,1019,1203,1,264,2011,1,1,5,3.6,166318,6,0,2,0,0,7,12
45801948,19946,528,4,387,2014,9,1,5,1.6,58317,4,0,1,1,0,1,4
45816090,314,753,4,748,2012,9,1,5,2.4,323883,4,0,1,1,0,2,12
45813041,39201,2858,6,378,2010,1,1,5,2,67000,12,2,2,0,0,14,12
45771411,2430,1598,6,361,2008,9,1,1,3,175614,6,0,2,1,0,1,12
44991613,9722,501,7,705,2007,9,0,5,1.5,116800,4,2,1,1,1,3,2
45732565,52991,891,4,733,2016,4,1,1,2,136663,4,0,1,1,0,1,4
45654436,3293,475,1,853,2012,3,1,2,1.4,126419,4,0,1,1,0,12,12
45655388,9408,1236,3,438,2011,3,0,2,1.3,151000,4,2,1,1,1,2,2
45049953,14069,1493,6,502,2016,4,1,5,3.5,78400,6,2,0,1,0,7,12
45263430,34497,934,7,680,2015,9,0,5,2.5,74000,4,0,1,1,0,7,0
26556811,60,582.788167938931,7,643,2012,3,1,2,1.8,100000,4,0,1,1,0,12,12
45803339,15053,765,4,748,2015,9,1,4,2,269972,4,0,1,1,0,12,4
45809928,12777,583,1,317,2011,9,1,5,1.6,167776,4,0,1,1,0,12,4
45814903,3920,645,7,643,2011,3,1,2,1.8,326325,4,0,1,1,0,12,12
45800374,18817,891,2,452,2016,3,1,5,2,74000,4,2,1,1,0,1,12
45793519,10976,1527,6,174,1998,9,0,5,1.8,140000,4,0,2,1,0,12,4
45813469,470,1018,0,94,2011,9,1,5,3,249147,6,0,0,1,0,2,12
45797533,16308,687,4,387,2010,9,1,5,1.6,57559,4,0,1,1,0,14,4
45812668,3293,780,1,317,2019,9,1,5,1.4,20040,4,0,1,1,0,12,12
42307514,13485,751,4,748,2013,9,1,2,2.4,96165,4,0,1,1,0,2,8
44092230,47042,1055,5,514,2013,9,1,5,3.5,94000,6,2,0,1,0,3,8
45750931,8154,1111,3,425,2012,10,0,2,1.3,116000,4,3,1,1,1,14,2
45813654,24462,505,0,87,2018,9,1,2,2,45525,4,0,2,1,0,7,12
45802998,39891,694,4,733,2014,4,1,1,2.2,81000,4,0,1,1,0,12,4
45114753,20385,1429.8433516297,6,478,1987,4,0,1,2.2,243567,4,1,0,1,0,1,0
45642422,11133,394,7,268,2014,9,1,2,2.5,179381,4,0,1,1,0,1,12
45641348,784,394,7,268,2014,9,1,2,2.5,102397,4,0,1,1,0,1,12
45765667,16621,1172,6,361,2011,9,1,1,3.5,119379,6,0,0,1,0,12,12
45765416,19130,1194,7,792,2013,9,1,5,4,57554,6,0,0,1,0,12,12
45808855,14069,1156,2,421,2017,4,1,5,2.3,44643,4,0,1,1,0,1,4
45789450,14740,1429.8433516297,6,718,2003,9,1,4,2,22500,8,2,2,1,0,14,12
45771881,706,1091,2,465,2016,9,1,5,2.5,135810,4,0,1,1,0,7,12
45642475,18817,609,7,268,2018,9,1,2,2.5,35058,4,0,1,1,0,14,12
45773264,188,382,1,853,2017,3,1,2,1.5,125358,4,0,1,1,0,7,0
45732560,52665,1017,4,733,2017,4,1,1,2,113195,4,0,1,1,0,2,4
45768518,46728,1811,5,516,2010,4,1,5,4.6,260771,8,0,0,1,0,1,0
45758214,17249,900,4,748,2015,9,1,5,2.4,68728,4,0,1,1,0,11,0
45773831,470,1399,6,361,2010,9,1,5,3.5,229904,6,0,0,1,0,1,12
45253360,14069,1943.5,5,574,2013,4,1,5,2,198600,8,2,0,1,0,1,12
45797848,18826,530,4,387,2013,9,1,5,1.6,88694,4,0,1,1,0,12,4
45440965,18189,582.788167938931,7,643,2010,3,1,2,1.8,512000,4,3,1,1,0,12,12
45432200,9095,924,3,544,2000,4,0,5,1.6,181000,4,3,0,1,1,12,2
45815293,784,779,7,268,2013,9,1,5,2.5,78670,4,0,1,1,0,12,12
45648505,1019,917,0,871,2013,4,1,1,3,137802,6,0,0,1,0,1,0
45797665,12083,862,4,526,2011,4,1,1,2.5,43224,4,0,1,1,0,2,4
45795547,15053,528,2,409,2014,4,0,5,1.6,0,4,0,0,1,0,2,0
45769508,314,2410,6,361,2010,9,1,5,2,274771,8,0,2,1,0,14,12
45813394,282,639,0,50,2014,9,1,5,2,181659,4,0,0,1,0,1,12
45740427,12544,1246,2,409,2008,4,1,2,2.3,156000,4,0,0,1,0,6,6
45815975,1960,585,4,387,2013,9,1,5,1.8,177590,4,0,1,1,0,7,12
45792189,14897,1249,7,680,2017,4,1,5,2.5,56893,4,0,1,1,0,11,12
45656193,392,761,7,643,2010,3,1,2,1.8,267165,4,0,1,1,0,14,12
45769635,627,1172,6,361,2011,9,1,1,3.5,230696,6,0,0,1,0,1,12
45641687,3136,639,4,387,2014,9,1,5,2,104085,4,0,1,1,0,12,12
45797844,37799,777,4,526,2014,7,1,1,2.5,77850,4,0,1,1,0,1,4
45761290,862,259,1,853,2014,4,1,2,1.4,133195,4,0,1,1,0,1,0
45114807,13799,888.488372093023,7,643,2008,3,1,2,1.5,137000,4,0,1,1,0,5,6
45802230,35570,1091,4,526,2016,7,1,1,2.5,77227,4,0,1,1,0,7,4
45802326,35344,934,4,526,2015,10,1,1,2.5,90660,4,0,1,1,0,14,4
45815175,314,2070,7,70,2018,4,1,5,4,0,6,0,1,1,0,1,12
45792747,4600,896.105072463768,0,84,1996,9,1,5,2.8,0,6,1,2,1,0,12,4
45807507,10976,1185,2,409,2009,4,1,2,2.5,184000,4,0,1,1,0,7,12
45755540,862,751,4,748,2013,9,1,5,2.4,175790,4,0,1,1,0,2,12
45774923,31361,757.14552238806,7,268,2015,9,1,2,2.5,163000,6,0,1,1,0,14,0
45804763,34836,770,4,817,2016,4,1,1,1.7,106553,4,0,1,1,0,14,4
45428453,31675,1018,0,878,2011,4,1,1,3,205717,6,2,0,1,0,7,12
45732032,40983,639,4,733,2014,4,1,1,2,120871,4,0,1,1,0,12,4
45805908,50178,1714,7,740,2017,7,0,5,3.5,75000,6,0,1,1,0,5,0
45809389,12027,502,3,425,2013,3,1,5,1.5,113000,4,0,1,1,0,14,4
45782280,15367,475,1,317,2012,9,1,5,1.4,61100,4,2,1,1,0,11,12
45040255,14021,704.859649122807,2,452,2011,3,1,5,2,130000,4,0,1,1,0,11,8
45776576,17562,888.488372093023,7,643,2009,3,1,2,1.8,128965,4,3,1,1,0,14,8
45771076,9565,1091,7,680,2016,4,1,5,2.5,60677,4,0,1,1,0,7,12
45760639,21012,751,7,268,2013,9,1,5,2.4,77182,4,0,1,1,0,7,8
45733028,15053,765,4,748,2015,9,1,4,2,309174,4,0,1,1,0,12,4
45809273,12548,308,3,425,2015,3,1,2,1.5,98937,4,0,1,1,0,14,4
45810430,27162,730,1,639,2016,4,1,1,1.6,118365,4,0,1,1,0,14,4
45661008,784,917,0,871,2013,9,1,1,3,0,6,0,0,1,0,1,0
45801752,17484,583,4,387,2011,9,1,5,1.6,128147,4,0,1,1,0,14,4
45802605,17923,707,4,733,2011,4,1,1,2,172000,4,0,1,1,0,14,4
45749602,31361,394,7,157,2014,9,1,2,2.5,144000,4,0,1,1,0,1,12
45787341,42337,639,0,84,2014,9,1,5,2,144000,4,2,2,1,0,14,12
45804430,14069,518,5,634,2016,4,1,2,2.5,32040,4,0,1,1,0,14,4
45776477,28000,1101.54054054054,7,220,2018,4,1,5,1.8,12987,5,2,1,2,0,2,12
45640532,282,333,2,465,2014,9,1,2,2,0,4,0,1,1,0,12,0
45816089,2587,753,4,748,2012,9,1,2,2.4,277614,4,0,1,1,0,14,12
45772702,45473,1588,7,542,2007,4,0,1,2.5,212001,4,1,0,1,0,12,6
45805187,50,582.788167938931,7,643,2012,3,0,2,1.8,120000,4,0,1,1,0,14,8
45804557,21975,707,4,817,2011,4,1,1,2,193873,4,0,1,1,0,14,4
45815064,2274,777,7,268,2014,9,1,5,2.5,53675,4,0,1,1,0,12,12
45651780,470,831,4,748,2011,4,1,2,2.4,278989,4,0,1,1,0,2,0
45809637,69807,831,3,293,2018,9,1,5,1.5,22237,4,0,1,1,0,1,4
45779499,8781,1195,6,182,2000,9,0,1,2.2,309000,4,0,2,1,0,12,8
45766141,31047,1053,6,361,2014,9,1,1,3.5,132349,6,0,0,1,0,7,12
45089533,19757,697,4,387,2015,9,0,5,1.8,57000,4,0,1,2,0,1,10
45786062,28000,1017,0,76,2017,9,1,1,2,48578,4,0,1,2,0,13,12
45759415,1490,831,4,748,2011,9,1,2,2.4,202637,4,0,1,1,0,1,0
45803433,15681,891,4,748,2016,9,1,4,2,263886,4,0,1,1,0,12,4
45816483,29166,673.483990147783,4,387,2017,9,1,5,2,33100,4,0,1,1,0,2,6
45797465,20698,831,4,387,2017,9,1,4,1.6,120000,4,0,1,1,0,12,4
45800324,15053,584,4,387,2014,9,0,5,1.8,83000,4,0,1,1,0,1,6
45656038,706,761,7,643,2010,3,1,2,1.8,73402,4,0,1,1,0,14,12
45787280,21639,595.03007518797,2,465,2015,9,0,5,2.5,174400,4,0,1,1,0,14,12
45792851,39201,1266.6,2,630,2015,1,1,5,2.3,80000,6,2,2,0,0,1,10
43933905,10036,1110,3,425,2013,3,0,2,1.3,101000,4,0,1,1,1,12,4
44610682,20385,585,7,643,2013,9,0,2,1.8,105000,4,0,1,1,0,14,0
45655982,706,585,7,643,2013,3,1,2,1.8,105328,4,0,1,1,0,14,12
45803703,53188,930,4,817,2018,4,1,1,1.7,17101,4,0,1,1,0,14,4
45761983,26657,915,0,94,2014,9,1,5,3,170000,6,0,0,1,0,1,12
45715283,10976,562,1,317,2015,9,0,5,1.4,76800,4,2,1,1,0,1,10
45645042,627,1624,7,535,2009,9,1,2,3.5,297378,6,0,0,1,0,1,12
45648476,7213,919,0,871,2012,4,1,1,3,274098,6,0,0,1,0,14,0
45792319,25716,1711.27272727273,0,871,2008,4,1,5,3,160000,6,2,0,1,0,0,6
45776817,10976,1533.25,2,799,2001,6,0,1,2,230000,4,1,1,1,0,14,2
45659999,5018,1399,5,701,2010,4,1,2,3.5,167222,6,0,0,1,0,1,12
45810126,11992,761,1,575,2010,9,1,5,1.8,147398,4,0,1,1,0,7,4
45770941,12388,1399,6,361,2010,9,1,1,3.5,189530,6,0,0,1,0,1,12
45813958,549,765,6,201,2015,9,1,5,2,54549,4,0,2,1,0,2,12
45789646,7213,1429.8433516297,6,200,1999,10,0,5,2.8,248592,6,0,2,1,0,12,8
45814938,5331,1429.8433516297,6,136,2002,3,1,5,1.9,123000,4,0,1,1,1,1,6
45651733,2666,1018,6,605,2011,4,1,1,3,0,6,0,0,1,0,1,12
44935098,13485,878,7,643,2009,3,0,2,1.8,167219,4,0,1,1,0,14,8
45812081,21326,1598,0,50,2009,9,1,5,3,171000,6,2,2,1,0,1,10
45815969,4077,751,4,748,2013,9,1,5,2.4,104557,4,0,1,1,0,7,12
45769999,56136,1017,6,355,2017,9,1,5,2,50963,4,0,2,1,0,1,12
45777056,9408,1413,3,425,2011,3,0,5,1.5,39333,4,3,1,1,1,12,8
45802264,26528,777,4,526,2014,7,1,1,2.5,183731,4,0,1,1,0,12,4
45756734,12858,741.884259259259,3,425,2013,3,0,2,1.3,145000,4,0,1,1,1,14,4
45694138,23521,919,0,121,2012,9,1,5,3,140096,6,2,2,1,0,1,12
45758105,17562,1356,5,517,2014,4,1,5,4.6,146218,8,0,0,1,0,1,0
45812800,2195,934,7,268,2015,9,1,5,2.5,106989,4,0,1,1,0,1,12
45793067,10976,1823,0,588,2006,3,0,1,1.9,136000,4,1,2,1,0,12,6
45769627,5018,1624,6,361,2009,9,1,1,3.5,109139,6,0,2,1,0,1,12
45804620,39226,1017,4,817,2017,4,1,1,2,133808,4,0,1,1,0,12,4
45803003,33908,639,4,733,2014,4,1,1,2,175126,4,0,1,1,0,7,4
45757320,15681,1811,5,516,2010,4,1,5,4.6,275240,8,0,0,1,0,12,0
43410363,12231,878,7,643,2009,9,1,2,1.8,138942,4,0,1,1,0,11,8
45773780,627,1058,6,361,2012,9,1,1,3.5,318285,6,0,0,1,0,1,12
45802936,42052,891,4,733,2016,4,1,1,2,113588,4,0,1,1,0,2,4
45779462,10976,521,1,317,2011,9,0,5,1.4,131200,4,0,1,1,0,11,6
45760412,26657,862,6,250,2005,9,1,5,2,205000,8,2,2,1,0,12,9
45803593,9722,765,4,748,2015,9,1,4,2,128965,4,0,1,1,0,8,4
45804520,22063,836,4,817,2010,4,1,1,2,167512,4,0,1,1,0,7,4
45773271,784,382,1,853,2017,3,1,2,1.5,81440,4,0,1,1,0,1,0
45802770,33214,640,4,733,2013,4,1,1,2,79730,4,0,1,1,0,14,4
45809668,7997,2566,2,630,2018,4,1,5,2,39576,8,0,2,1,0,1,12
45647796,220,919,0,871,2012,4,1,1,3,273962,6,0,0,1,0,14,0
45803398,9252,765,4,748,2015,9,1,4,2,498170,4,0,1,1,0,8,4
45696132,75266,1017,5,633,2017,4,1,5,2,24000,4,2,0,1,0,1,10
41029396,60,872.02838865217,7,824,2005,7,0,5,2,232000,4,0,0,1,1,5,4
45286331,66799,1053,7,538,2014,4,1,5,3.5,130000,6,2,0,1,0,4,10
45619492,23700,640,0,84,2013,9,1,5,2,71011,4,0,0,1,0,14,12
45652046,941,1850,5,696,2008,4,1,2,3.5,364523,6,0,0,1,0,1,12
45770866,17249,697,4,387,2015,9,0,5,1.8,104978,4,0,1,1,0,1,0
45811164,2038,308,7,643,2015,3,1,2,1.5,49562,4,0,1,1,0,8,12
45757724,706,645,5,258,2011,3,1,2,1.8,116869,4,0,1,1,0,1,0
45804020,18189,456,5,379,2015,3,1,2,2.5,0,6,2,2,1,0,1,8
45733353,9722,765,4,748,2015,9,1,4,2,536315,4,0,1,1,0,8,4
45759581,13015,562,1,816,2015,4,0,5,1.4,90000,4,0,0,1,0,14,0
45764908,73071,1646,5,516,2015,4,1,5,4.6,188078,8,0,0,1,0,1,0
45803268,6837,891,4,748,2016,9,1,4,2,518650,4,0,1,1,0,8,4
45812120,21639,971.138888888889,6,201,2008,9,1,5,3,110000,6,0,2,1,0,1,10
45803179,8467,639,4,748,2014,9,1,4,2,128965,4,0,1,1,0,8,4
45456054,13485,1507.30769230769,6,837,2002,7,1,1,2.2,280000,4,2,1,1,0,1,6
45768148,470,1750,7,535,2008,4,1,2,3.3,182024,6,0,0,1,0,1,12
45808457,6743,1156,2,630,2017,9,1,5,2.3,61653,4,0,2,1,0,1,12
45113743,18189,586,4,401,2012,9,1,5,1.8,48000,4,2,1,1,0,1,12
44116362,24618,697,3,546,2015,4,1,5,1.8,64269,4,0,1,1,0,7,0
45813809,3293,1104,0,871,2015,4,1,1,3,196614,6,0,0,1,0,1,0
45585647,37633,1514,6,492,2011,4,1,5,4.6,88000,8,0,0,1,0,1,10
45760742,2509,1017,6,498,2017,4,1,5,2,44477,4,0,1,1,0,2,0
45812690,6899,645,3,293,2011,9,1,5,1.8,106000,4,0,1,1,0,1,8
45802614,34980,765,4,733,2015,4,1,1,2,143269,4,0,1,1,0,2,4
45803578,8781,639,4,748,2014,9,1,4,2,128965,4,0,1,1,0,8,4
45788660,35,872.02838865217,7,625,2005,9,1,5,1.5,50000,4,0,1,1,0,14,4
45755015,8781,353,7,643,2015,3,1,2,1.8,67074,4,0,1,1,0,14,12
45618031,14583,1172,6,361,2011,9,1,1,3.5,230696,6,0,0,1,0,1,12
45621679,78,1405,0,871,2009,4,1,1,3,229854,6,0,0,1,0,6,0
45647766,392,781,7,268,2012,9,1,2,2.5,314373,4,0,1,1,0,7,12
45816092,2901,1621,4,733,2017,4,1,5,3.3,87954,6,0,0,1,0,12,12
45757493,2274,862,2,409,2011,4,1,2,2.5,168966,4,0,0,1,0,14,0
45804249,44545,770,4,817,2016,4,1,1,1.7,86000,4,0,1,1,0,14,4
45732945,11604,639,4,748,2014,9,1,4,2,401021,4,0,1,1,0,12,4
45788694,20,888.488372093023,7,643,2008,3,1,4,1.5,111111,4,0,1,1,0,14,8
45018377,22266,585,7,643,2013,3,1,2,1.8,142300,4,3,1,1,0,12,12
45804135,45210,1017,4,817,2017,4,1,1,2,63433,4,0,1,1,0,12,4
45760814,32302,798.697674418605,0,50,2012,9,1,5,2,112000,4,2,2,1,0,1,12
45764428,784,781,2,409,2012,4,1,2,2.5,95349,4,0,1,1,0,2,0
45750680,784,640,0,50,2013,9,1,5,2,189259,4,0,2,1,0,1,12
45815899,3607,585,4,387,2013,9,1,5,1.8,156326,4,0,1,1,0,7,12
45515025,30734,1429.8433516297,6,602,2009,4,1,1,3.2,157000,6,2,0,1,0,12,12
